date,year,type,country,state,location,activity,sex,age,injury,time,species
Winter 1942,1942.0,Watercraft,AUSTRALIA,Tasmania,Off Big Friar Island,Fishing for perch,M,,"No injury to occupants, rudder damaged by shark",,
Summer 1942,1942.0,Unprovoked,PHILIPPINES,Camiguin Island,2 kilometres off Sagay,"Sailing from Gingood, Misamis Oriental to Sagay (normally a 2-day voyage) capsized with 6 on board, three men were taken by sharks when they attempted to swim to shore.",M,,FATAL,,
1942,1942.0,Watercraft,SOUTH AFRICA,Western Cape Province,Simon’s Bay,,M,,"No injury to occupants, boat rammed by shark",,
1942,1942.0,Watercraft,SOUTH AFRICA,Western Cape Province,Simon's Bay,,M,,No injury,,Said to involve a 6.5 m [21.5'] shark
1942,1942.0,Unprovoked,BAHAMAS,Cay Sal Bank,Anchored off the largest island in the group,Swimming along side N.E.L. vessel Saluda,M,48,"Minor injury, ankle scratched by shark's teeth",Late afternoon,1.2 m to 1.5 m [4' to 5'] shark
1942,1942.0,Sea Disaster,,,,Jumped overboard from torpedoed Panamanian freighter,M,,FATAL,,
1942,1942.0,Sea Disaster,MID-PACIFC OCEAN,(Southwestern Pacific),,"Plane forced down, 3 men on rubber life raft. Put hand over side to feel drift of boat ",M,,"Fingers badly lacerated, wounds became septic",,
1942,1942.0,Sea Disaster,SOUTHWEST PACIFIC OCEAN,,,Ditched plane in the sea & were adrift on a rubber life raft. ,M,,"No injury to occupants, They fought off sharks & killed one with an automatic. Rescued 34 days later",,"Said to be “leopard sharks”, more probably tiger sharks"
1942,1942.0,Watercraft,,,,"Days before the surrender of Singapore, the 3 men escaped to Sumatra where they acquired a 17' dinghy. After 125 days at sea they drifted back to Sumatra",M,,"No injury to occupants. Sharks continually followed the dinghy, and one smashed its rudder ",,
1942,1942.0,Unprovoked,PANAMA,Panama City,Bella Vista Beach,Swimming,M,,"FATAL, body not recovered",,
07-Dec-1941,1941.0,Sea Disaster,SOUTH ATLANTIC OCEAN,,,Torpedoed & burning British  light cruiser with a crew of 450 men,M,,"Only 170 survived, many of the crew were said to have been taken by sharks",,"Reportedly: oceanic whitetip sharks, blue sharks, tiger sharks & bull sharks"
03-Dec-1941,1941.0,Unprovoked,AUSTRALIA,Western Australia,Carnarvon,Swimming,M,10,Right ankle bitten,Night,
27-Nov-1941,1941.0,Sea Disaster,SOUTH ATLANTIC OCEAN,Off Libya,,HMAS Parramatta torpedoed & sunk by the U-559,M,23,Right hand severed,,Tiger shark
27-Nov-1941,1941.0,Sea Disaster,SOUTH ATLANTIC OCEAN,Off Libya,,HMAS Parramatta torpedoed & sunk by the U-559,M,,Lacerations to chest,,Tiger shark
25-Nov-1941,1941.0,Sea Disaster,SOUTH ATLANTIC OCEAN,"North of Pernambuco, Brazil",,British cruiser Dunedin torpedoed & sunk by the U-124,M,,"418 perished, only 67 survived, some of the men were taken by sharks",,
19-Nov-1941,1941.0,Sea Disaster,AUSTRALIA,Western Australia,Shark Bay,German raider Kormoran was sunk in an engagement with HMAS Sydney,M,,Leg bitten,,
25-Sep-1941,1941.0,Unprovoked,CARIBBEAN SEA,,125 nm north of Aruba,SS Ethel Skakel foundered in Central America Hurricane of 1941,M,,Leg lacerated FATAL,Night,
Reported 21-Aug-1941,1941.0,Provoked,USA,New York,Montauk,Fishing,M,,Laceration to left forearm from hooked shark PROVOKED INCIDENT,,
05-Aug-1941,1941.0,Invalid,AUSTRALIA,New South Wales,Parramata River,Swimming,M,,Shark involvement prior to death unconfirmed,,Shark involvement prior to death unconfirmed
01-Aug-1941,1941.0,Unprovoked,USA,South Carolina,Sullivan's Island at entrance to Charleston Harbor,Swimming at edge of channel,M,20,Chest lacerated,,
22-Jul-1941,1941.0,Watercraft,USA,New Jersey,"Brielle, Monmouth County (Offshore)",Fishing for tuna,M,,"No injury to occupants, shark leapt into boat & bit cabin door",12h00,Mako shark
01-Jul-1941,1941.0,Provoked,USA,Hawaii,"Nankuli, O'ahu",Fishing,M,,Arm bitten while removing shark from fishing line PROVOKED INCIDENT,,100-lb shark
15-Jun-1941,1941.0,Provoked,USA,New York,15 miles south of Jones Inlet,Fishing from 32' boat,M,43,Left hand bitten as he tried to put rope around shark's tail PROVOKED INCIDENT,14h00,2.1 m [7'] shark
Jun-1941,1941.0,Sea Disaster,PACIFIC OCEAN,Off coast of Ecuador,Between Esmeraldas & Salinas,"Ditched aircraft, 3 men in the water. Swam for 31 hours",M,,"1 man survived & was rescued, sharks took the corpses of the two men that perished",17h30,
24-Mar-1941,1941.0,Sea Disaster,SOUTH ATLANTIC OCEAN,,750 miles off the African coast,The troopship Britannia was sunk by the German raider Thor,M,,Dr. A.R. Hernandez of ship Cabo Hornos treated passenger whose leg was severed by a shark,,
09-Mar-1941,1941.0,Provoked,USA,California,"Santa Monica, Los Angeles County",Fishing,M,53,Right hand bitten by boated shark PROVOKED INCIDENT,Night,Mako shark (aka bonito shark) 1.2 m [4'] 
13-Feb-1941,1941.0,Provoked,AUSTRALIA,New South Wales,Wollongong,Fishing,M,34,Hand lacerated by hooked shark PROVOKED INCIDENT,,
01-Feb-1941,1941.0,Provoked,JAMAICA,Trelawney Province,Bogue (near Falmouth),Seine netting,M,,"Left knee, calf & heel bitten by shark trapped in the net PROVOKED INCIDENT",07h30,
29-Jan-1941,1941.0,Unprovoked,SOUTH ATLANTIC OCEAN,In Convoy OB 274,Off Sierra Leone,Rescuing seaman after ship sunk by German raider,M,19,Clothing torn by sharks,19h55,
Jan-1941,1941.0,Sea Disaster,ATLANTIC OCEAN,,,Adrift on raft after their ship was sunk by an Axis raider ,M,,FATAL,,
1941,1941.0,Unprovoked,SOLOMON ISLANDS,New Georgia,Munda,Floating,M,,Buttock bitten,,
1941,1941.0,Unprovoked,IRAN,Khuzestan Province,"Ahvaz, on the Karun River",Standing,M,,FATAL,Early morning,
1941,1941.0,Unprovoked,IRAN,Khuzestan Province,"Ahvaz, on the Karun River",,M,,FATAL,,
1941,1941.0,Unprovoked,IRAN,Khuzestan Province,"Ahvaz, on the Karun River",,M,,"Survived, but suffered a “forequarter amputation”",,
1941,1941.0,Unprovoked,IRAN,Khuzestan Province,"Ahvaz, on the Karun River",Slipped off rocks and fell into the water,M,6,"FATAL, both arms bitten ",,
1941,1941.0,Unprovoked,IRAN,Khuzestan Province,"Ahvaz, on the Karun River",Standing,M,,FATAL,,
1941,1941.0,Unprovoked,PAPUA NEW GUINEA,,"Gaire Village, between Rigo & Port Moresby",,M,14,"Foot severely bitten, surgically amputated",,
28-Dec-1940,1940.0,Unprovoked,AUSTRALIA,New South Wales,"Stockton Beach, Newcastle",Standing on sandbank,M,23,"FATAL, injuries to lower back ",09h00,
20-Dec-1940,1940.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Inyoni Rocks, South Coast",Swimming,M,17,"FATAL, multiple injuries to legs & buttocks ",10h00,
Reported 19-Dec-1940,1940.0,Unprovoked,AUSTRALIA,Queensland,Double Island Beach,Fishing,M,,Minor injury to leg,,
10-Dec-1940,1940.0,Provoked,AUSTRALIA,Northern Territory,Darwin,Collecting fish in military trap when bitten by captured shark that had been shot by soldiers with Garten,M,,Leg severely lacerated PROVOKED INCIDENT,,
Sep-1940,1940.0,Unprovoked,PANAMA,Panama Bay (Pacific Ocean),Otoque Island,Bathing,M,18,FATAL,,5.5 m [18'] shark
13-Jul-1940,1940.0,Unprovoked,USA,South Carolina,"Folly Beach, Charleston County",Standing,M,,Ankle bitten,,
13-Jul-1940,1940.0,Unprovoked,USA,South Carolina,"Folly Beach, Charleston County",Standing ,M,,Struck by shark immediately before it bit Tanner (see below),,
30-Jun-1940,1940.0,Unprovoked,USA,North Carolina,"Holden Beach, Brunswick County",Fishing,M,,Thigh lacerated,,3 m [10'] shark
31-Mar-1940,1940.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Danger Pool, Winkelspruit, South Coast",Treading water,M,25,"FATAL, right thigh & calf bitten ",11h00,"White shark, species identity confirmed by tooth pattern"
20-Mar-1940,1940.0,Unprovoked,AUSTRALIA,New South Wales,Gerringong,Free diving for lobster,M,,Minor injuries to foot,,Wobbegong shark
22-Feb-1940,1940.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Inyoni Rocks, South Coast",Swimming,M,17,"FATAL, left thigh & knee bitten ",16h30,"White shark, 160-kg [353-lb], identity confirmed by tooth pattern"
20-Feb-1940,1940.0,Watercraft,AUSTRALIA,New South Wales,Sydney Harbour,Canoeing,M,,"No injury. Shark grazed canoe, snapped at a piece of mast being trailed in the water & followed it into 2' of water",15h30,
4-Feb-1940,1940.0,Unprovoked,AUSTRALIA,New South Wales,"North Brighton, Botany Bay",Wading,M,55,"FATAL, injuries to both arms  ",14h00,
29-Jan-1940,1940.0,Unprovoked,AUSTRALIA,Queensland,Brisbane River,Dived into the water,M,17,Shoulder nipped,,"""a small shark"""
23-Jan-1940,1940.0,Unprovoked,AUSTRALIA,New South Wales,"North Brighton, Botany Bay",Swimming,M,13,"FATAL, left leg severed  ",10h40,3 m [10'] shark
15-Jan-1940,1940.0,Unprovoked,AUSTRALIA,Queensland,"Surfers Paradise, near Southport",Swimming,M,22,Chest lacerated,Afternoon,
07-Jan-1940,1940.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Warner Beach, South Coast",Swimming ,M,18,"FATAL, leg & thigh bitten  ",16h00,2.4 m [8'] shark
01-Jan-1940,1940.0,Unprovoked,AUSTRALIA,Queensland,"Malagil, Barrier Reef",Diving for trochus,M,,Thigh  lacerated,,
Ca. 1940,1940.0,Watercraft,SLOVENIA,Adriatic Sea,Koper,Boating,M,,"No inury to occupants, shark struck boat",, White shark
1940,1940.0,Unprovoked,NEW GUINEA,Bwagaoia,"Bagalina, North coast Misima Island",,F,,FATAL,,
1940,1940.0,Unprovoked,PAPUA NEW GUINEA,Western Papuan Gulf,Kerema ,male,F,,Hand bitten,,
1940,1940.0,Invalid,SOUTH AFRICA,Eastern Cape Province,Kidd's Beach,Swimming,F,,No details,,Questionable incident
1940,1940.0,Invalid,SOUTH AFRICA,KwaZulu-Natal,Winkelspruit,,F,,FATAL,,Questionable incident
1940,1940.0,Invalid,SOUTH AFRICA,Eastern Cape Province,"Kowie River Mouth, Port Alfred",Standing in water with child in her arms,F,,Leg bitten,,Questionable incident
28-Dec-1939,1939.0,Invalid,AUSTRALIA,New South Wales,"Cabramatta Creek, George’s River ",Swimming,M,40,Abrasion above knee ,,"Questionable incident, said to involve a 6' shark"
14-Dec-1939,1939.0,Unprovoked,AUSTRALIA,Queensland,"Rubbish Dump Creek, Mackay",Swimming ,M,20,"FATAL, left foot & right leg bitten, later surgically amputated  ",12h15,2.6 m [8.5'] shark landed 2 hours later
23-Nov-1939,1939.0,Watercraft,AUSTRALIA,New South Wales,Wollongong,,M,,No injury,,"Blue pointer, 16'"
11-Nov-1939,1939.0,Provoked,AUSTRALIA,New South Wales,Maroubra,,M,,Boat bitten by gaffed shark PROVOKED INCIDENT,,whaler shark
09-Nov-1939,1939.0,Watercraft,AUSTRALIA,New South Wales,Wollongong,,M,,No details,,
06-Nov-1939,1939.0,Watercraft,AUSTRALIA,New South Wales,Wollongong,,M,,No details,,
Reported 02-Nov-1939,1939.0,Unprovoked,SAMOA,,,Fishing,M,,FATAL,,
Reported 25-Oct-1939,1939.0,Unprovoked,AUSTRALIA,Queensland,Near Restoration Rock off Portland Roads ,"Free diving for trochus shell, swimming to dinghy",M,27,"Both thighs were lacerated, recovered at Thursday Island hospital",,"Tiger shark, 4.3 m [14'], 3 tooth fragments retrieved from his wounds"
04-Oct-1939,1939.0,Unprovoked,USA,Hawaii,"Kane'ohe Bay, Mokapu, O'ahu",Spearfishing & had just speared a ulua,M,,Hand bitten,,1.5 m [5'] shark
Reported 27-Sep-1939,1939.0,Unprovoked,AUSTRALIA,Torres Strait ,Near Mabuiag Island,Pearl diving,M,,"Leg severely bitten, surgically amputated",,Tiger shark
01-Aug-1939,1939.0,Provoked,USA,California,"Off San Pedro, Los Angeles County",Fishing,M,33,Harpooned shark bit his arm PROVOKED INCIDENT,,
18-Jul-1939,1939.0,Sea Disaster,PACIFIC OCEAN,,,Japanese freighter Bokuyo Maru burned & sank,M,3,Thought to have been taken by a shark,,
16-Jul-1939,1939.0,Provoked,BAHAMAS,Andros Islands,Blue Hole,"Dress diving, filming shark & pulling it through the water for a motion picture scene",M,38,Minor injury to shoulder & back PROVOKED INCIDENT,12h00,"Nurse shark, 2.1 m [7']"
14-Jul-1939,1939.0,Provoked,USA,Texas,"West Bay, 19 miles from Galveston",Seine netting,M,,Leg bitten by snared shark PROVOKED INCIDENT,Morning,18' shark
03-May-1939,1939.0,Unprovoked,USA,Virginia,"At sea, several hundred miles south east of Cape Henry, Virginia",Washed off freighter Huncliff by a freak wave,M,,"FATAL, attacked by shark, body not recovered ",,
12-Apr-1939,1939.0,Unprovoked,PAPUA NEW GUINEA,Morobe Province,Bulolol,Dived for a coin,M,9,FATAL,,
24-Mar-1939,1939.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Port Moresby,Dived for a coin,M,,"FATAL, leg severed just below hip ",,"""a large shark"""
26-Feb-1939,1939.0,Unprovoked,INDIA,Tamil Nadu, Chennai (formerly Madras),Bathing/Swimming,M,,FATAL,,
26-Feb-1939,1939.0,Provoked,NEW ZEALAND,North Island,Matakana River Mouth,Fishing,M,,Lacerations to left hand from hooked shark PROVOKED INCIDENT,,7' shark
12-Jan-1939,1939.0,Unprovoked,AUSTRALIA,New South Wales,Clarence River,Scooping prawns,M,Both 11,No injury,,7' shark
Woirld War II,1939.0,Sea Disaster,SRI LANKA,,,She was on a ship that was torpedoes & was in the water awaiting rescue,F,,Leg severely bitten,,
Ca. 1939,1939.0,Watercraft,BAHAMAS,Andros Islands,Middle Bight,Fishing,F,,"No injury to occupant, shark rammed bow of boat",,Tiger shark
1939,1939.0,Unprovoked,VENEZUELA,Carabobo,"El Falito, near Puerto Cabello",Bathing,M,,FATAL.,,
1939,1939.0,Unprovoked,CURACAO,Ascension Bay,,Diving,M,,"No injury, left hip bumped by shark",,Tiger shark
1939,1939.0,Unprovoked,PAPUA NEW GUINEA,"Abau Sub District, Central Province",Aroma Passage,Swimming to anchored boat,M,,"Fatal, lower abdomen bitten",,
27-Dec-1938,1938.0,Unprovoked,AUSTRALIA,New South Wales,"North Beach, Belligen River",Swimming,M,19,"FATAL, thought to have been taken by a shark ",,
05-Oct-1938,1938.0,Provoked,AUSTRALIA,Queensland,Between Wynnum & St. Helena Island,Fishing,M,18,Laceration to left foot & ankle by netted shark PROVOKED INCIDENT,Afternoon,"Tiger shark, 6'"
29-Aug-1938,1938.0,Unprovoked,CHINA,North China,"Outer harbor, Hong Kong",Swimming alongside warship   Tsingt-ao,M,,"FATAL, leg severed  ",,
18-Aug-1938,1938.0,Provoked,USA,California,"Near Encino, Los Angeles County",Fishing,M,,Lacerations to hand by hooked shark PROVOKED INCIDENT,,
18-Jul-1938,1938.0,Unprovoked,USA,South Carolina,Charleston,Swimming,M,,Foot & ankle lacerated,,
Reported 17-Jul-1938,1938.0,Provoked,TURKEY,,,Fishing,M,,Injured by harpooned shark PROVOKED INCIDENT,,
17-Jul-1938,1938.0,Provoked,USA,California,"Dana Point, Orange County","Fishing, removing gaff from shark's mouth",M,27,Leg bitten by gaffed shark PROVOKED INCIDENT,,
12-Jul-1938,1938.0,Unprovoked,AUSTRALIA,Torres Strait,Off Bathurst Island,"Hardhat diving from Japanese pearling lugger, Reiyo Maru",M,25,"FATAL, dragged out of diving helmet  ",,
17-Jun-1938,1938.0,Unprovoked,NICARAGUA,Lower San Juan River,,"The schooner Elizabeth, bound from Bluefields, Nicaragua to the river port of San Carlos foundered",M,,"FATAL x 2, all other passengers & crew reached shore after a long swim",,Thought to involve bull sharks
08-Jun-1938,1938.0,Unprovoked,AUSTRALIA,New South Wales,Manly,Hardhat diving,M,,"No injury, the shark knocked him off his feet",,6' shark
26-May-1938,1938.0,Unprovoked,COSTA RICA,Nicoya Peninsula,,Fishing,M,,"FATAL, pulled overboard by tuna, & bitten by shark ",,
15-May-1938,1938.0,Unprovoked,IRAQ,Basrah City,"Ashar Canal, where people wash clothes & kitchen pans","Swimming, naked",M,9 or 10,"Arm severed, but survived. Note: Some weeks later he was swimming at the same spot when a shark severed his right foot.",Afternoon,Bull shark
Reported 02-May-1938,1938.0,Unprovoked,INDIA,West Bengal,Hooghley River near Budge-Budge,Bathing,M,,"2 survived,       1 FATAL",,
Reported 21-Mar-1938,1938.0,Unprovoked,FIJI,Viti Levu,Singatoka River,Wading,M,,unknown,,
08-Mar-1938,1938.0,Unprovoked,AUSTRALIA,Northern Territory,Liverpool River,Canoe capsized by shark,M,,"Leg severed, but survived",,
21-Jan-1938,1938.0,Provoked,AUSTRALIA,New South Wales,Tweed Heads,Fishing,M,,Thumb bitten by landed shark PROVOKED INCIDENT,," Tiger shark, 3'"
18-Jan-1938,1938.0,Provoked,SOUTH AFRICA,KwaZulu-Natal,"Vetch’s Pier, Durban","Watching seine netters with friends, one of whom picked up a netted shark",M,13,Leg bitten PROVOKED INCIDENT,,
14-Jan-1938,1938.0,Invalid,AUSTRALIA,New South Wales,"Lady Martin’s Beach, Sydney Harbor",Diving off jetty,M,24,Superficial lacerations on feet & toes,Afternoon,Questionable incident
02-Jan-1938,1938.0,Unprovoked,AUSTRALIA,New South Wales,Cronulla,Surf skiing,M,,"No injury, ski bumped & he was thrown in the water. Ski had indentations",,
Reported 1938,1938.0,Unprovoked,EGYPT,,Mersa Matruh,Sponge diving,M,,FATAL,,
1938,1938.0,Unprovoked,TRINIDAD & TOBAGO,Trinidad,"Manzanilla Bay, St. Andrew County",Body surfing,M,50,Left hand and arm bitten,,"""grey-colored shark"""
1938,1938.0,Provoked,USA,North Carolina,On one of the sounds near Wilmington,Fishing,M,,"No injury, boat towed by harpooned shark, PROVOKED INCIDENT",,
1938,1938.0,Unprovoked,AUSTRALIA,Torres Strait,,Diving,M,17,Leg severed above knee,,
1938,1938.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Bilanhlolo River Mouth, Ramsgate",Swimming,M,,"""Mauled""",,
13-Nov-1937,1937.0,Sea Disaster,USA,North Carolina,Off Cape Hatteraa,"Tzenny Chandris, a Greek freighter laden with scrap iron, foundered in heavy weather",M,,FATAL ,,
11-Nov-1937,1937.0,Unprovoked,AUSTRALIA,Torres Strait ,Ota Reef,Diving for trochus,M,17,FATAL,,12' shark
Reported 06-Nov-1937,1937.0,Sea Disaster,SOLOMON ISLANDS,,,"Two canoes with 14 aboard blown to sea in a storm. While adrift for 3 week, one person fell overboard and was killed by a shark",M,,FATAL,,
27-Oct-1937,1937.0,Unprovoked,AUSTRALIA,Queensland ,"Kirra Beach, Coolangatta",Swimming ,M,25,FATAL,17h30,Tiger shark
27-Oct-1937,1937.0,Unprovoked,AUSTRALIA,Queensland,"Kirra Beach, Coolangatta",Swimming ,M,18,FATAL,17h30,"Tiger shark,  3.6 m [11'9""], 850-kg [1874-lb] female, contained Girvan's remains "
24-Oct-1937,1937.0,Unprovoked,AUSTRALIA,New South Wales,Byron Bay ,Swimming near jetty,M,16,Tooth imprints on torso,,2.4 m [8'] shark
24-Oct-1937,1937.0,Unprovoked,AUSTRALIA,New South Wales,Byron Bay ,Surf skiing,M,,"No injury, repulsed shark",,2.6 m [8.5'] shark
Reported 26-Sep-t937,1937.0,Provoked,CROATIA, Split-Dalmatia County,Bisk,Fishing,M,,Injured by shark they were trying to catch PROVOKED INCIDENT,,
12-Sep-1937,1937.0,Watercraft,SCOTLAND,Argyllshire,Arran,Pleasure boating,M,,"No injury to occupants, two 5-foot observation windows shattered",,Basking shark
11-Sep-1937,1937.0,Watercraft,SCOTLAND,Arran,Fallen Rocks,Fishing,M,,"No injury to occupants, propeller shaft damaged",,Basking shark
01-Sep-1937,1937.0,Unprovoked,SCOTLAND,Argyll,"Carradale Bay, Kintyre Peninsula",Rowing,M,,3 people drowned when the boat was capsized by the shark,,Basking shark
31-Aug-1937,1937.0,Unprovoked,AUSTRALIA,Torres Strait,"Mabuiag Island, between New Guinea & Australia","Diving from the lugger San, operated by the Protector of the Aborigines",M,38,"Head, neck & shoulder bitten (In 1918, he was also bitten by a shark off Cairns)",11h00,"Tiger shark, 9' to 10' "
16-Aug-1937,1937.0,Invalid,TURKEY,,Istanbul,Swimming,M,,"No injury, no attack",,Invalid
02-Aug-1937,1937.0,Unprovoked,PANAMA,Colon Province,Limon Bay,Swimming,M,21,FATAL,,
Reported 16-Jul-1937,1937.0,Unprovoked,AUSTRALIA,Northern Territory,Elcho Island,Pearl diving,M,,FATAL,,
07-Jul-1937,1937.0,Invalid,ITALY,Liguria,Borgeo Verezzi,,M,,No injury,,Invalid
Reported 28-Jun-1937,1937.0,Unprovoked,GREECE,,Salonika?,,M,,FATAL,,
15-Jun-1937,1937.0,Provoked,AUSTRALIA,New South Wales,"Wallamba River, near entrance to Wallis Lake","Fishing from launch, fell into net with shark",M,,Bitten by netted shark PROVOKED INCIDENT,,"Whaler shark, 4 m [13'] "
    15-Jun-1937,1937.0,Unprovoked,USA,Texas,Galveston,Swimming,M,14,FATAL,Night,
30-May-1937,1937.0,Provoked,USA,Texas,Galveston,Fishing,M,,Leg nipped by hooked shark PROVOKED INCIDENT,,4' shark
15-May-1937,1937.0,Unprovoked,AUSTRALIA,Queensland,"Ross River, Townsville","Refused permission to cross on the ferry, he was swimming across the river",M,33,"FATAL, left arm severed at elbow, right arm bitten, right leg severed at knee    ",Night,2 days later a 600-lb shark was caught 100 yards from the site
26-Mar-1937,1937.0,Invalid,AUSTRALIA,New South Wales,South Cronulla,Bathing,M,16,His body was recovered 2 days later but shark involvement prior to death was not confirmed,,Shark involvement prior to death was not confirmed
09-Mar-1937,1937.0,Invalid,AUSTRALIA,Victoria,Port Melbourne,Swimming,M,43,Shark involvement prior to death was not confirmed,,Shark involvement prior to death was not confirmed
13-Feb-1937,1937.0,Unprovoked,AUSTRALIA,New South Wales,"Bar Beach, Newcastle",Swimming,M,32,"FATAL, buttocks, ankle & right elbow bitten ",15h20,White shark
11-Feb-1937,1937.0,Unprovoked,AUSTRALIA,New South Wales,Kempsey,Swimming ashore after launch capsized,M,,Foot bitten,,
04-Feb-1937,1937.0,Watercraft,AUSTRALIA,New South Wales, Botany Bay ,Fishing,M,,"No injury to occupants, launch holed",03h00,
03-Feb-1937,1937.0,Provoked,AUSTRALIA,Queensland,Moreton Island,Fishing,M,20,Left shoulder bitten by netted shark PROVOKED INCIDENT,,"3' ""blue nosed"" shark"
1937,1937.0,Invalid,AUSTRALIA,South Australia,Port Germein,12 of the Penang's crew were returning to the ship when their 12' dinghy capsized,M,,"15' shark seen with the man's body in its mouth, but shark involvement prior to death was not confirmed",Night,Shark involvement prior to death was not confirmed
27-Jan-1937,1937.0,Provoked,AUSTRALIA,New South Wales,"Lake Conjola, near Milton",Holding shark's tail ,M,18,Bitten on forearm PROVOKED INCIDENT,,"Grey nurse shark, 8'"
1937,1937.0,Unprovoked,AUSTRALIA,Torres Strait,,,M,,Survived,,
30-Dec-1936,1936.0,Unprovoked,USA,Hawaii,"Honokohau, Maui","Diving, attempting to retrieve body of drowning victim wedged between rocks",M,,Thigh lacerated,,6 m [20']  shark
19-Dec-1936,1936.0,Watercraft,AUSTRALIA,Queensland,Brisbane River,Sculling,M,,"No injury to occupant. Shark damaged scull, tooth fragments recovered",,3 m [10'] shark
15-Dec-1936,1936.0,Provoked,AUSTRALIA,New South Wales,Newcastle Harbor,Fishing for the shark that killed George Lundberg,M,,Hooked shark bit rudder PROVOKED INCIDENT,,
12-Dec-1936,1936.0,Unprovoked,AUSTRALIA,New South Wales,"Throsby Creek, Newcastle",Swimming,M,15,"FATAL, leg severed at knee",11h30,
01-Dec-1936,1936.0,Watercraft,AUSTRALIA,Victoria,Mordialloc,Fishing,M,50,"FATAL, his 2.4 m dinghy was found with 2' x 3' hole in its side & tooth fragments embedded in the planking",,Thought to involve a 12' white shark
27-Nov-1936,1936.0,Provoked,AUSTRALIA,Torres Strait,Near Thursday Island,Spearfishing ,M,,Speared shark bit his hand PROVOKED INCIDENT,,0.9 m [3']  shark
Reported 11-Sep-1936,1936.0,,VIETNAM,,Saigon,Wreck of a sampam,M,,FATAL,,
04-Sep-1936,1936.0,Unprovoked,USA,Hawaii,"Lahaina, Maui",Swimming,M,,Leg lacerated,,
24-Aug-1936,1936.0,Unprovoked,AUSTRALIA,Torres Strait,Near Mabuiag Island,"Trochus diving, but floating on surface",M,,Flexed right leg bitten,,Large tiger shark seen in the vicinity the following morning
13-Aug-1936,1936.0,Unprovoked,ICELAND,Fishing Grounds,,Swept overboard,M,,"Bond's foot was injured, Kinch's back was injured",,
11-Aug-1936,1936.0,Provoked,CANADA,Newfoundland,Georges Bank,Fishing for cod,M,,"No injury to occupants, hooked shark leapt onboard boat PROVOKED INCIDENT",,"Shovelnose shark, 6 m [20'] "
Reported 04-Aug-1936,1936.0,Unprovoked,AUSTRALIA,Torres Strait,Bathurst Island,Pearl diving,M,,Torso bitten ,,
Aug-1936,1936.0,Watercraft,USA,North Carolina,"Pamlico Sound off Frisco, Dare County",Fishing,M,13,Shark rammed boat; no injury to occupants,,
25-Jul-1936,1936.0,Unprovoked,USA,Massachusetts,"Hollywood Beach, just above Mattapoisett Harbor, Buzzards Bay",Swimming crawl stroke,M,16,"FATAL, finger severed, thigh bitten He died during the surgical amputation of his leg   ",15h30,White shark (identified by Dr. Hugh Smith) 
12-Jul-1936,1936.0,Watercraft,USA,New Jersey,"Long Branch, Monmouth County (offshore)",Fishing for bluefish,M,,"No injury to occupants, shark leapt onboard boat",15h00,"Blue shark, 8' [2.4 m], 500-lb "
07-Jul-1936,1936.0,Unprovoked,AUSTRALIA,Torres Strait,Off Nepean Island,Diving,M,,Survived? Admitted to Thursday Island Hospital,,
Jul-1936,1936.0,Watercraft,SOUTH AFRICA,Western Cape Province,Cape Point,"Fishing, catching snoek, Thyrsites atun",M,,"Shark leapt onboard & into fishwell, tossing a crew member, Pepino, in the sea",,
26-Jun-1936,1936.0,Unprovoked,AUSTRALIA,Torres Strait,Nepean Island,"Diving for trochus , but swimming on surface",M,16,FATAL,,"Tiger shark, 2.4 m [8']"
06-Jun-1936,1936.0,Unprovoked,USA,Florida,"Boca Ciega Bay, Pinellas County",Swimming,M,,FATAL,,
22-Apr-1936,1936.0,Unprovoked,AUSTRALIA,Queensland,Arlington Reef near Cairns,Diving for trochus,M,16,"Arm & back bitten, heel lacerated",10h00,"Tiger shark, 4.6 m [15'] "
08-Ap-1936,1936.0,Unprovoked,AUSTRALIA,Queensland,Arlington Reef near Cairns,Diving,M,,Arm severed,,
30-Mar-1936,1936.0,Provoked,USA,Florida,"Miami, Miami-Date County",Fishing,M,,No injury. His hand entangled in line of hooked shark. He was pulled overboard & towed 150' PROVOKED INCIDENT ,,650-lb shark
12-Mar-1936,1936.0,Unprovoked,AUSTRALIA,Torres Strait,"Near Shelburne Bay, Queenland",Among 31 survivors of crew from the sampan Fukulya Maru (which reached Thursday Island in rowing boat) was a man whose arm had been bitten off by shark. The sampan wrecked west of McArthur island ,M,,Survived,,
19-Mar-1936,1936.0,Unprovoked,AUSTRALIA,Queensland,"Near Forbes Island, Barrier Reef",Diving for trochus,M,,Right forearm lacerated,,
04-Mar-1936,1936.0,Watercraft,AUSTRALIA,Northern Territory,Between Cape Hotham & Darwin (50 miles from Darwin),Rowing ,M,,"No injury to occupants, shark almost wrenched oar from aborigine",,
23-Feb-1936,1936.0,Provoked,AUSTRALIA,New South Wales,"Angourie, near Yamba",Touching the mouth of a supposedly dead shark,F,young,Finger bitten PROVOKED INCIDENT,,
